SessionID;IPID;TIMESTAMP;VHOST;URL_FILE;PAGE_NAME;REF_URL_category;page_load_error;page_action_detail;tip;service_detail;xps_info;page_action_detail_EN;service_detail_EN;tip_EN
2057310;145843;2015-09-09 09:49:37.573000000;www.werk.nl;/werk_nl/werknemer/over-werk-nl/handleiding;handleiding;;0;;;;;;;
5708569;402411;2015-09-09 11:19:05.837000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
19004291;409031;2015-09-08 11:45:55.917000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
1438792;164078;2015-09-08 16:48:09.827000000;www.werk.nl;/werk_nl/werkgever/home;home;;1;;;;;;;
18021367;1354602;2015-09-09 09:36:13.757000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
3437943;1730967;2015-09-08 23:28:10.087000000;www.werk.nl;/werk_nl/werknemer/over-werk-nl/handleiding/sollicitatie-wijziging;sollicitatie-wijziging;Search Engine;0;;;;;;;
24101419;55051;2015-09-08 13:47:25.507000000;www.werk.nl;/portal/page/portal/werk_nl/werknemer/solliciteren/test;test;;0;;;;;;;
5658644;179490;2015-09-09 10:52:13.387000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
544962;526191;2015-09-09 10:53:15.773000000;www.werk.nl;/werk_nl/werknemer/home;home;;0;;;;;;;
9162649;43470;2015-09-09 09:23:30.220000000;www.werk.nl;/xpsimage/wdo211818;wdo211818;;0;;;;image_211818;;;
23704553;439376;2015-09-09 11:21:19.060000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
15783929;191979;2015-09-09 09:06:58.387000000;www.werk.nl;/werk_nl/werknemer/home;home;;0;;;;;;;
9709637;32252;2015-09-09 10:06:33.620000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
21349207;255890;2015-09-09 11:42:43.263000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
12611594;205089;2015-09-09 10:27:32.257000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
6424542;1426749;2015-09-08 13:56:01.807000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
10753119;232071;2015-09-08 15:19:54.117000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;2. Uw laatste werkgever;;;2. Your last employer;
27339524;491388;2015-09-09 10:34:34.733000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
6888209;884155;2015-09-08 15:07:47.997000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
6888209;884155;2015-09-08 13:57:22.987000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
30211082;145923;2015-09-09 16:31:04.173000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
29818020;665458;2015-09-09 11:23:50.050000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
18956802;32252;2015-09-08 17:08:49.563000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
196961;491388;2015-09-09 09:09:08.647000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
3402960;839843;2015-09-08 15:20:57.583000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
28157045;98691;2015-09-09 07:19:08.720000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;UWV;0;;;;;;;
14974656;1426749;2015-09-08 12:47:57.963000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
17499279;1597495;2015-09-09 10:23:36.487000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
23456555;563862;2015-09-09 11:47:17.413000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
19222885;764120;2015-09-09 08:52:22.300000000;www.werk.nl;/werk_nl/werkgever/home;home;;0;;;;;;;
1721891;164078;2015-09-09 10:24:46.287000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
21349207;255890;2015-09-09 11:48:56.957000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
6560568;73916;2015-09-08 14:12:04.820000000;www.werk.nl;/werk_nl/werknemer/uitkering-aanvragen/bijstandsuitkering;bijstandsuitkering;UWV;0;;;;;;;
18956801;32252;2015-09-08 12:35:59.287000000;www.werk.nl;/werk_nl/werkgever/home;home;;0;;;;;;;
26107087;145923;2015-09-09 09:09:50.843000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
23451246;143555;2015-09-09 10:27:31.437000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
26107087;145923;2015-09-09 10:13:27.447000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
28322592;1564245;2015-09-09 10:34:16.193000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
27371840;1426749;2015-09-08 12:05:43.613000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
30719565;531651;2015-09-09 08:37:40.483000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
20217510;1426749;2015-09-09 10:40:37.493000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
18021367;1354602;2015-09-09 09:44:57.213000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
25708754;145636;2015-09-09 11:00:39.180000000;www.werk.nl;/xpsimage/wdo212395;wdo212395;;0;;;;image_DigiD;;;
31271852;1597495;2015-09-08 12:13:36.123000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
30623228;179490;2015-09-08 14:59:57.070000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-bijstand;aanvragen-bijstand;;0;;;2. Uw inkomsten;;;2. Your income;
28911732;237498;2015-09-09 13:02:36.157000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
23629761;954195;2015-09-09 11:14:24.110000000;www.werk.nl;/werk_nl/werknemer/home;home;;0;;;;;;;
25956341;218198;2015-09-09 09:29:48.417000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;UWV;0;;;;;;;
24432933;1426749;2015-09-08 15:22:30.437000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
23692006;1557828;2015-09-08 15:21:19.967000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;5. Ander werk/inkomsten;;;5. Other work/income;
19514652;435775;2015-09-09 09:01:49.627000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
813290;400244;2015-09-08 15:21:10.367000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;3. Het ontslag;;;3. The dismissal;
12863801;469583;2015-09-09 09:03:16.517000000;www.werk.nl;/werk_nl/werknemer/home;home;DigID;0;;;;;;;
21724003;1556532;2015-09-08 13:20:53.143000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;1. Uw persoonlijke gegevens;;;1. Your personal details;
6510770;1035953;2015-09-08 15:01:14.037000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
45056;691806;2015-09-08 13:55:02.837000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
8879749;145923;2015-09-09 09:08:31.743000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
22639656;1607983;2015-09-09 10:03:51.237000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
45056;691806;2015-09-08 13:57:40.157000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
22532225;1728554;2015-09-09 10:30:44.653000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
22594817;377946;2015-09-09 11:17:28.410000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
17074300;109387;2015-09-09 11:51:16.187000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
3081558;1126385;2015-09-09 11:29:50.163000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
4758297;1350291;2015-09-09 11:22:47.343000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
8879749;145923;2015-09-09 10:27:27.867000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
25707985;1658274;2015-09-08 15:25:00.983000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
28289541;1699550;2015-09-09 09:37:47.670000000;www.werk.nl;/werk_nl/werknemer/home;home;Logged Out;0;;;;;;;
19409975;1533844;2015-09-09 10:43:49.007000000;www.werk.nl;/shared/timeout.htm;timeout.htm;;0;;;;;;;
23206804;193792;2015-09-09 09:30:59.423000000;www.werk.nl;/werk_nl/werknemer/uitkering-aanvragen/ww;ww;UWV;0;;;;;;;
26684644;148852;2015-09-09 09:21:23.353000000;www.werk.nl;/werk_nl/werknemer/over-werk-nl/handleiding/sollicitatie-wijziging;sollicitatie-wijziging;;0;;;;;;;
2370118;5118;2015-09-09 11:20:14.440000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
30870235;352901;2015-09-09 11:48:23.130000000;www.werk.nl;/zoeken_portlet/ajax/zoekBeroep;zoekBeroep;;0;;;;;;;
17059128;858331;2015-09-09 10:08:34.563000000;www.werk.nl;/xpsitem/ptl137488;ptl137488;Search Engine;0;;;;download_toelichting_herplaatsing;;;
3243263;148852;2015-09-09 08:40:07.047000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
6632991;435775;2015-09-09 10:30:43.967000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
26107087;145923;2015-09-09 09:39:33.523000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
18884714;755215;2015-09-09 04:42:20.340000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;;0;;;;;;;
21971621;1451192;2015-09-08 15:01:27.473000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
13191768;1224932;2015-09-09 10:58:41.747000000;www.werk.nl;/shared/timeout.htm;timeout.htm;;0;;;;;;;
5747444;220349;2015-09-08 09:29:38.463000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;6. Uw arbeidsverleden;;;6. Your employment history;
7761427;109387;2015-09-08 12:50:05.437000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
22873069;109387;2015-09-09 12:01:54.290000000;www.werk.nl;/werk_nl/werkgever/home;home;;0;;;;;;;
30280145;109387;2015-09-09 09:19:55.720000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
4572800;345340;2015-09-08 15:12:13.083000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
972644;367664;2015-09-09 11:56:57.650000000;www.werk.nl;/werk_nl/werkgever/home;home;;0;;;;;;;
18451517;31530;2015-09-08 12:37:35.227000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
11045881;1614088;2015-09-09 11:14:49.430000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-bijstand;aanvragen-bijstand;;0;;;;;;;
28733587;164078;2015-09-08 15:22:41.187000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
9921565;1057548;2015-09-08 12:39:56.113000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
28288946;330993;2015-09-09 11:47:15.190000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
15776629;1057893;2015-09-08 17:46:01.967000000;www.werk.nl;/werk_nl/arbeidsmarktinformatie/publicaties;publicaties;;0;;;;;;;
9031015;237256;2015-09-08 12:39:25.587000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
2937326;538821;2015-09-09 11:01:18.240000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
29240590;242349;2015-09-09 10:30:47.253000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
992867;112929;2015-09-08 12:48:50.743000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
6740186;163955;2015-09-09 11:39:25.920000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
13577078;191979;2015-09-08 09:57:56.747000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-bijstand;aanvragen-bijstand;;0;;;1. Uw situatie;;;1. Your situation;
9526902;261430;2015-09-09 10:14:12.237000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
27339524;491388;2015-09-09 10:43:06.177000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
22532225;1728554;2015-09-09 10:30:11.580000000;www.werk.nl;/werk_nl/werkgever/home;home;;0;;;;;;;
8390704;700321;2015-09-08 12:48:53.020000000;digid.werk.nl;/werk_nl/werknemer/eintake/inschrijven;inschrijven;;0;;;;;;;
30195981;1563947;2015-09-08 11:38:58.250000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
7318719;109387;2015-09-09 10:22:46.130000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
29277496;191979;2015-09-09 09:42:33.067000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
19805389;1780603;2015-09-08 12:39:57.040000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
2610515;1309352;2015-09-08 14:29:07.090000000;www.werk.nl;/zoeken_portlet/ajax/zoekBeroep;zoekBeroep;;0;;;;;;;
24410332;328776;2015-09-09 10:54:22.437000000;www.werk.nl;/ajax/dwr/call/plaincall/JBeroepenFinder.searchBeroepen.dwr;zoekBeroep;;0;;;;;;;
18956802;32252;2015-09-08 17:11:08.780000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
30717056;438129;2015-09-09 09:44:00.363000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;2. Uw laatste werkgever;;;2. Your last employer;
15844375;1500470;2015-09-08 12:07:46.327000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-bijstand;aanvragen-bijstand;;0;;;1. Uw situatie;;;1. Your situation;
26107087;145923;2015-09-09 10:14:46.497000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
335037;1504089;2015-09-09 12:55:18.040000000;www.werk.nl;/werk_nl/werknemer/over-werk-nl/handleiding/sollicitatie-wijziging;sollicitatie-wijziging;;0;;;;;;;
12732;32252;2015-09-08 19:57:57.370000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
22280424;1597495;2015-09-09 16:33:21.260000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
3490976;237498;2015-09-09 10:51:33.373000000;www.werk.nl;/zoeken_portlet/ajax/zoekBeroep;zoekBeroep;;0;;;;;;;
20041676;184516;2015-09-09 11:05:10.790000000;www.werk.nl;/werk_nl/werknemer/home;home;DigID;0;;;;;;;
8121823;145923;2015-09-09 11:56:39.900000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
1692823;365815;2015-09-08 17:12:46.950000000;www.werk.nl;/werk_nl/werknemer/home;home;Search Engine;0;;;;;;;
23340933;156570;2015-09-09 09:35:10.170000000;www.werk.nl;/zoeken_portlet/ajax/zoekBeroep;zoekBeroep;;0;;;;;;;
20902102;447326;2015-09-08 12:24:27.890000000;www.werk.nl;/werk_nl/werknemer/home;home;Logged Out;0;;;;;;;
21253880;962872;2015-09-08 12:07:43.867000000;www.werk.nl;/werk_nl/werknemer/home;home;Search Engine;0;;;;;;;
24410332;328776;2015-09-09 11:56:22.430000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
1187564;767600;2015-09-08 12:28:12.057000000;www.werk.nl;/werk_nl/werknemer/home;home;Logged Out;0;;;;;;;
27737731;1751681;2015-09-08 09:30:03.840000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;7. Toeslag;;;7. Supplement;
29240590;242349;2015-09-09 10:32:18.550000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;7. Toeslag;;;7. Supplement;
8469800;1795870;2015-09-09 11:07:16.067000000;www.werk.nl;/werk_nl/werknemer/home;home;Logged Out;0;;;;;;;
29697286;145923;2015-09-08 09:21:01.123000000;www.werk.nl;/zoeken_portlet/ajax/zoekBeroep;zoekBeroep;;0;;;;;;;
12721950;1380517;2015-09-09 09:15:42.990000000;www.werk.nl;/werk_nl/werknemer/home;home;Logged Out;0;;;;;;;
21090465;347419;2015-09-08 11:49:02.087000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;Search Engine;0;;;;;;;
638770;1571348;2015-09-09 12:00:37.857000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
6022564;112795;2015-09-09 10:43:55.727000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-bijstand;aanvragen-bijstand;;0;;;6. Overige informatie;;;6. Other information;
7104221;638377;2015-09-08 16:16:57.113000000;www.werk.nl;/werk_nl/werknemer/werkmap;werkmap;UWV;0;;;;;;;
6591853;1423537;2015-09-09 11:25:18.223000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
20185603;1451192;2015-09-09 11:46:09.923000000;www.werk.nl;/zoeken_portlet/ajax/zoekBeroep;zoekBeroep;;0;;;;;;;
21971621;1451192;2015-09-08 14:52:56.017000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
8289621;1390977;2015-09-09 09:42:02.283000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
26107087;145923;2015-09-09 10:24:50.447000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
1658239;438129;2015-09-09 11:48:26;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;7. Toeslag;;;7. Supplement;
6744162;148852;2015-09-09 11:21:00.403000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;7. Toeslag;;;7. Supplement;
24909850;155225;2015-09-09 09:43:53.033000000;www.werk.nl;/printservice/print;print;;0;;;;;;;
29240590;242349;2015-09-09 10:32:23.827000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;5. Ander werk/inkomsten;;;5. Other work/income;
12834080;436929;2015-09-09 09:05:32.187000000;www.werk.nl;/werk_nl/werkgever/login;login;;0;;;;;;;
196961;491388;2015-09-09 09:09:37.347000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
71423;1058127;2015-09-09 09:29:31.660000000;www.werk.nl;/werk_nl/werknemer/uitkering-aanvragen;uitkering-aanvragen;;0;;;;;;;
30776037;361291;2015-09-09 10:28:45.910000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
28911732;237498;2015-09-09 13:02:16.077000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
4758297;1350291;2015-09-09 11:22:32.023000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
9260802;1054773;2015-09-08 16:41:30.210000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
10110148;425586;2015-09-08 17:30:12.517000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;1. Uw persoonlijke gegevens;;;1. Your personal details;
30280145;109387;2015-09-09 09:12:50.160000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
6744162;148852;2015-09-09 11:15:50.383000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
21349207;255890;2015-09-09 11:51:13.537000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;;;;;
5658644;179490;2015-09-09 10:25:33.390000000;www.werk.nl;/portal/page/portal/werk_nl/werknemer/uitkering-aanvragen/bijstandsuitkering;bijstandsuitkering;;0;;;;;;;
17074300;109387;2015-09-09 11:54:53.493000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
26040680;179490;2015-09-09 10:44:44.503000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-bijstand;aanvragen-bijstand;;0;;;;;;;
27339524;491388;2015-09-09 10:34:31.907000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
10713810;825426;2015-09-08 17:31:57.493000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;1. Uw persoonlijke gegevens;;;1. Your personal details;
30384005;1547284;2015-09-09 06:25:44.097000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;3. Het ontslag;;;3. The dismissal;
25803358;1392527;2015-09-09 09:12:15.987000000;www.werk.nl;/werk_nl/werknemer/uitkering-aanvragen/bijstandsuitkering;bijstandsuitkering;;0;;;;;;;
14666605;158094;2015-09-09 10:52:06.363000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
7234355;523299;2015-09-08 15:11:49.153000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
30421896;107593;2015-09-09 10:14:51.727000000;www.werk.nl;/werk_nl/werknemer/ontslag/uwv;uwv;;0;;;;;;;
8879749;145923;2015-09-09 09:27:10.390000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
5402802;1215314;2015-09-08 18:00:32.330000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;6. Uw arbeidsverleden;;;6. Your employment history;
8782821;201764;2015-09-09 11:58:54.087000000;www.werk.nl;/portal/page/portal/werk_nl/werknemer/uitkering-aanvragen/bijstandsuitkering;bijstandsuitkering;;0;;;;;;;
29207445;1553532;2015-09-09 11:15:13.337000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;2. Uw laatste werkgever;;;2. Your last employer;
29618532;1005586;2015-09-09 11:23:32.927000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
8879749;145923;2015-09-09 10:54:07.090000000;www.werk.nl;/zoeken_portlet/ajax/zoekAantalIndicatief;zoekAantalIndicatief;;0;;;;;;;
12828654;73916;2015-09-08 17:00:42.177000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
29240590;242349;2015-09-09 10:28:22.993000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;3. Het ontslag;;;3. The dismissal;
3907476;204505;2015-09-09 10:53:31.427000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
17601393;523299;2015-09-09 10:59:57.800000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
3451476;179490;2015-09-08 15:06:20.590000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-bijstand;aanvragen-bijstand;;0;;;1. Uw situatie;;;1. Your situation;
27339524;491388;2015-09-09 10:51:29.717000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
30425324;87979;2015-09-08 22:23:13.357000000;www.werk.nl;/werk_nl/werknemer/home;home;;0;;;;;;;
19632976;109387;2015-09-09 11:47:05.090000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
1788063;1213682;2015-09-08 17:03:54.917000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;7. Toeslag;;;7. Supplement;
958994;946100;2015-09-09 10:30:40.337000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;4. Gewerkte uren;;;4. Hours worked;
19632976;109387;2015-09-09 11:45:14.513000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
1788063;1213682;2015-09-08 17:03:59.323000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;8. Versturen gegevens;;;8. Send data;
4716426;1651306;2015-09-09 10:30:23.520000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;2. Uw laatste werkgever;;;2. Your last employer;
5051047;581164;2015-09-09 21:08:35.203000000;www.werk.nl;/xpsimage/wdo_009846;wdo_009846;;0;;;;download_voorbeeld_sollicitatiebrief_secretaresse;;;
8879749;145923;2015-09-09 10:30:07.867000000;www.werk.nl;/werk_nl/werkgever/cvs_zoeken;cvs_zoeken;;0;;;;;;;
1788063;1213682;2015-09-08 17:11:16.803000000;digid.werk.nl;/portal/page/portal/home/diensten/aanvragen-ww;aanvragen-ww;;0;;;2. Uw laatste werkgever;;;2. Your last employer;
10051019;1142887;2015-09-08 14:07:09.057000000;www.werk.nl;/werk_nl/werknemer/vacatures;vacatures;;0;;;;;;;
